ID,animal_and_children,resedent_name,series_build,lift,bathroom
263599345,1,0,0,1,1
274591124,1,0,0,1,1
253958800,0,0,0,0,0
271029389,3,0,0,0,1
271587150,0,0,0,2,1
274470036,1,0,0,1,0
274618236,0,0,0,1,1
274757108,1,0,0,1,1
274922618,3,0,0,2,1
274981961,3,0,0,1,1
274758138,3,1,0,3,2
274686506,1,0,0,1,1
274046609,1,0,0,1,1
274807547,3,0,0,2,1
274627040,1,0,0,1,1
272964447,3,0,0,2,1
274990995,3,0,0,1,1
241504246,1,1,0,3,1
274209970,1,0,0,2,1
274575381,3,0,0,2,1
268669337,3,0,0,2,1
274757338,1,0,0,1,1
271716320,3,0,0,2,1
274851060,0,0,0,1,1
273345212,1,0,1,2,1
271167367,1,0,1,2,1
273580197,1,0,1,2,1
273769672,1,1,1,3,2
274790227,2,0,0,2,1
268190451,3,0,0,1,1
274731720,1,0,0,1,1
274774315,1,0,0,2,1
263798612,1,0,0,2,1
273086128,1,0,1,0,1
266209453,1,0,0,2,1
271626822,0,0,0,0,1
274859453,1,0,0,1,1
273597837,2,0,0,2,1
274928734,1,0,0,2,1
267984153,3,0,0,1,0
273749148,3,1,0,3,1
267636344,1,0,0,1,1
274998522,0,0,0,0,1
272685219,1,1,1,3,1
274020195,0,1,1,4,1
224916726,0,1,0,1,1
257899342,1,0,0,1,1
274780921,1,0,1,2,1
274900172,1,0,0,2,1
274363935,3,0,1,1,1
274693163,3,0,0,2,1
274241195,0,0,0,1,1
274896305,3,0,0,2,1
274846073,1,1,0,4,1
274788275,1,0,0,1,1
268723929,1,0,0,2,1
274020198,3,0,1,1,1
274581745,0,0,0,1,1
273664891,1,0,0,2,1
267072331,1,0,1,2,1
257476770,3,0,0,2,1
221623413,1,1,0,3,2
273774815,1,0,0,2,2
273820647,1,1,0,4,0
272345448,0,0,0,2,1
274910471,3,0,0,2,1
236159248,3,0,0,2,1
274379631,0,0,0,2,1
260418774,0,0,0,2,1
274337876,3,0,0,2,1
274707800,1,0,1,2,1
274169074,0,0,0,2,1
274942913,3,0,0,1,1
274924419,1,0,0,1,1
274824124,1,0,0,2,1
274786785,1,0,0,1,0
274496580,0,0,0,1,1
274951864,1,0,0,1,1
268766454,1,0,0,2,1
274824710,3,0,0,0,2
273702089,1,0,0,1,1
274945463,0,1,0,4,1
273484984,1,0,0,2,1
273829987,1,0,0,1,1
273647090,1,0,0,1,1
273614686,1,0,0,2,1
270080265,1,0,1,2,1
273850070,1,1,0,3,0
274421555,1,0,0,1,1
273646883,0,1,0,3,1
274601954,1,0,0,2,1
274883836,3,0,0,1,1
273747433,3,0,0,2,1
274602103,1,0,0,2,1
273851351,1,1,0,4,1
274832511,1,0,0,1,1
274401370,1,1,0,3,1
274744541,3,0,0,2,1
274880641,3,0,0,2,1
274627417,3,0,0,1,1
198159071,1,0,0,2,1
273099153,0,0,0,2,1
274361663,1,0,0,2,0
274785443,1,0,0,1,1
274854482,1,0,0,2,1
270431145,0,0,0,2,0
272251482,0,1,0,4,1
190132255,1,1,0,4,1
274893826,1,0,0,2,2
274343245,3,0,0,1,1
271308577,0,0,0,1,1
274868234,3,0,0,1,1
274803288,1,0,0,2,2
271719234,1,0,1,2,1
236997556,1,0,0,2,1
268706418,1,0,1,3,2
273357483,1,1,0,3,1
274773392,3,0,0,1,1
274871037,1,0,0,3,0
274759593,3,0,0,2,0
274912354,0,0,0,1,0
274904453,1,1,0,3,1
274714894,1,0,0,3,1
273780996,1,0,1,0,1
274877074,0,0,0,2,1
274427847,1,0,0,1,1
273590073,1,0,0,1,1
274570891,1,0,0,1,1
274702561,3,0,0,1,1
274822760,0,0,0,2,1
162594755,1,0,0,1,1
270699781,3,0,0,2,1
274465521,1,0,0,2,1
235025938,1,1,1,2,1
273145564,3,0,0,3,2
274657932,3,0,0,1,1
234796840,0,0,0,1,1
274907854,1,0,0,1,1
274827826,3,0,0,2,2
274881748,0,0,0,2,1
274216707,1,0,0,2,1
274667726,3,0,0,2,1
274929619,1,0,0,0,1
273606705,1,0,1,4,2
274103796,3,1,0,2,1
189268775,0,0,0,0,1
273780050,1,0,0,0,1
274748256,0,0,0,0,0
274567866,0,0,0,1,1
274981763,3,0,0,0,1
274715559,2,0,0,0,1
273850172,3,0,1,0,1
273272235,0,0,0,2,0
272898760,3,0,0,1,1
273578496,3,0,0,2,2
272734763,3,0,0,0,2
272556471,1,0,1,0,2
272521639,1,0,1,0,2
269561183,3,1,0,2,0
270415266,3,0,0,0,0
274684948,3,0,0,2,1
257787405,3,0,0,0,1
274991139,3,0,0,0,1
272657760,1,0,0,2,1
274896148,3,0,0,1,0
274931415,1,0,0,1,1
274820164,0,0,0,2,1
270131233,1,0,0,0,1
274955309,1,0,0,0,1
274915956,0,0,0,0,1
259747965,1,0,0,2,1
274810200,3,0,1,2,1
245656717,3,0,0,2,1
274565268,1,0,0,0,1
253215671,3,0,0,0,1
274685216,1,0,0,2,1
272099692,1,0,0,1,1
273439646,3,0,0,0,1
273824881,3,0,0,2,1
274091194,0,0,0,2,1
274568250,1,0,0,0,1
272054488,3,0,0,0,0
274449137,1,0,1,1,1
272414400,0,0,0,0,1
274363904,1,0,0,2,1
274574562,0,0,0,0,1
274182108,3,0,0,2,0
274903187,0,0,0,2,1
271104412,3,0,0,2,1
191688442,1,0,0,0,1
274645066,3,0,0,0,1
273885366,1,0,0,2,1
211630992,0,0,0,1,1
273406605,1,0,1,2,1
263503325,1,0,0,2,1
159866198,3,0,1,2,1
274813982,1,0,1,2,1
272602469,3,0,0,0,1
273869265,1,0,1,2,1
268475737,1,0,1,0,1
274534843,0,0,0,2,0
274841974,1,0,0,1,1
274884799,3,0,1,0,1
273472763,1,0,0,1,1
270870844,1,0,0,1,1
270689821,3,0,0,2,1
273900378,1,0,0,2,1
267016892,0,0,0,2,1
273145363,0,0,1,2,1
208365699,1,0,0,1,1
274905298,3,0,0,0,1
266867114,1,0,0,0,0
267920223,1,0,0,1,1
272600787,0,0,0,2,1
273106605,1,0,0,2,1
273098803,3,0,1,0,1
254611658,0,0,0,2,1
274204063,1,0,1,2,1
274252711,0,0,0,0,1
274847982,0,0,0,4,1
270398622,0,0,0,2,1
274798796,1,0,0,1,1
273016486,1,0,0,0,1
268785134,0,0,0,2,1
270449554,1,0,0,2,1
274489536,1,0,0,2,1
274107694,0,0,0,0,0
273685301,1,0,0,2,1
274867245,1,0,0,2,2
273925885,0,1,0,3,1
274601994,3,0,1,1,1
274979252,0,0,0,6,1
270093894,0,0,0,0,1
272391477,0,1,0,0,1
271451615,1,0,0,2,1
274942656,0,1,0,0,0
265275399,0,1,0,4,0
273926667,0,1,0,4,1
274894946,3,0,0,0,1
274897276,3,0,0,0,0
269625213,1,0,0,4,2
272696682,1,1,0,3,1
274297379,3,0,0,3,2
274977590,3,1,0,4,2
274485366,1,0,1,4,2
155714202,1,0,0,3,1
272634136,1,0,0,2,2
274655510,3,1,0,1,2
273446336,3,0,0,3,0
272817712,1,1,0,2,2
271936338,1,0,0,0,0
263566126,1,1,0,4,2
273591382,3,0,0,2,2
273714696,1,0,0,1,0
272689273,0,0,0,0,2
270410874,1,0,0,2,2
269942553,1,0,0,5,2
268838965,1,0,0,4,2
270280102,0,0,0,0,2
274921266,0,0,0,0,1
263902309,0,0,0,2,1
218780175,0,0,0,0,1
205306672,0,0,0,0,1
274801850,3,0,0,1,1
273759205,3,0,0,2,1
259333021,3,0,0,0,1
273555338,3,0,0,2,0
247458060,0,0,0,2,1
274950007,0,0,0,2,1
274821740,0,0,0,2,1
247968282,3,0,1,2,1
273320286,1,0,0,0,1
235420251,1,0,0,0,1
263358528,0,0,0,2,0
167387670,1,0,0,0,1
198424393,1,0,0,0,1
274572657,1,0,0,2,1
274823572,0,0,0,2,0
271589610,1,0,0,0,1
274774836,3,0,0,1,1
273766122,1,0,0,2,1
256809268,1,0,0,2,1
272775923,0,0,0,1,1
274779268,0,0,0,2,1
274394751,0,0,0,1,1
274457620,3,0,0,0,1
273108322,3,0,0,1,1
272892861,0,0,0,2,1
273385307,0,0,0,1,1
273220693,3,0,0,1,1
274502038,1,0,0,2,1
157886003,0,0,0,2,1
268857038,0,0,0,2,1
274999474,0,0,0,2,1
274251917,1,0,0,0,1
257199880,0,0,0,1,1
274934325,0,1,1,3,1
274947953,3,0,0,0,1
263823771,1,0,0,1,1
274827633,3,0,0,2,1
274310823,3,0,0,2,1
273527764,3,1,0,3,1
274338469,0,1,0,3,1
274871320,0,0,0,2,1
222077615,0,0,0,1,1
268628485,1,0,0,0,1
168727679,1,0,0,1,1
273287384,3,0,0,2,1
255625416,3,0,0,1,1
274936446,3,0,0,0,1
273898079,0,0,0,1,1
274053134,1,0,0,1,1
274769958,3,0,0,0,1
274238331,3,0,0,2,1
274921381,3,0,0,1,1
274570414,3,0,0,0,1
265127005,3,0,0,1,1
274882331,3,0,0,1,0
267654131,3,0,1,2,2
274801941,3,0,0,3,1
263682624,1,0,0,0,0
273999162,0,0,0,1,1
272732626,0,0,0,0,0
272616273,3,0,0,0,1
261192433,1,0,0,0,1
248575621,1,0,0,1,1
274011966,3,0,1,1,1
272812062,0,0,0,0,1
274361395,3,0,0,2,1
261074672,3,0,0,1,1
274526153,1,0,0,1,1
273440228,1,0,0,2,1
240855703,1,0,0,2,1
266094810,1,0,0,1,1
182410240,3,0,0,2,1
155320662,0,0,0,0,1
274094933,3,0,0,1,1
274937760,1,0,0,2,1
274927248,3,0,0,2,1
273718212,3,0,0,0,1
274303782,3,0,0,2,1
273690046,1,0,0,1,1
273685116,0,1,0,0,1
273467238,0,1,0,3,1
274968708,3,0,0,0,1
274046201,0,1,0,3,1
273330340,1,0,0,1,1
274015849,1,0,0,1,1
273491990,0,0,0,1,1
274094482,3,0,1,1,1
274775011,1,0,0,1,1
274780638,1,1,0,2,1
272716654,0,0,0,1,1
271015126,1,0,0,1,1
274619417,0,0,0,2,1
273743147,1,0,0,2,1
273514654,0,0,0,1,1
162774044,0,0,0,0,1
274408974,1,0,0,1,1
274691171,3,0,0,1,1
274167757,1,0,0,1,1
272823601,3,0,0,2,1
274655511,3,0,0,0,1
273858254,1,0,1,1,1
274545643,0,1,1,3,1
274792709,1,0,0,2,1
250930899,0,0,0,1,1
242164187,3,0,0,3,1
273660422,0,0,0,2,1
274693218,3,0,1,1,1
273497751,1,0,1,0,1
273974650,1,0,1,0,1
273764301,3,0,1,0,1
274685469,3,0,0,1,1
274127356,0,1,0,2,1
273745237,3,0,0,2,1
274127354,0,1,0,2,1
274885359,0,1,0,2,1
274885356,0,1,0,2,1
274778269,1,0,0,2,1
274996131,0,0,0,2,1
273829499,3,0,1,2,1
267532870,1,0,0,4,0
274335823,1,0,0,1,1
272041401,3,0,0,1,0
273148165,3,0,0,2,1
274939034,1,0,0,2,1
273936956,3,0,0,1,1
271350459,0,0,0,0,0
274777953,1,0,0,1,1
274696038,3,0,0,3,1
272603276,3,1,0,4,1
273106591,1,0,0,0,1
274950379,3,0,1,1,1
274878671,1,1,1,0,1
274449146,0,1,1,0,1
274990848,3,0,0,0,0
274105929,3,0,1,1,1
274709658,3,0,1,1,1
269129652,1,0,0,1,1
273309551,0,1,1,0,1
272809055,1,0,1,3,1
274337607,1,1,1,3,1
274970791,1,0,0,1,1
274870760,0,1,0,2,1
273549691,1,0,0,2,1
273839073,0,0,0,1,1
274687966,0,0,0,1,0
273565001,1,0,0,2,1
268020191,1,0,1,0,1
267389162,1,1,0,4,1
273970684,1,0,0,0,1
274885355,0,1,0,3,1
274090434,1,1,0,2,1
274082264,1,0,1,0,2
271535532,1,1,0,2,0
238560353,1,0,0,2,2
274043283,0,0,0,1,1
274156386,3,0,0,0,1
274902350,3,0,0,3,1
271218717,1,0,0,1,1
274151037,0,0,0,2,1
274824659,1,0,0,2,1
191957263,0,0,0,0,1
273852236,3,0,0,2,0
272962351,0,0,0,2,1
203722825,1,0,0,2,1
274501450,0,0,0,1,1
274594867,3,0,0,2,1
273461600,3,0,0,1,1
270578215,0,0,0,1,1
274660706,3,0,0,2,1
273935070,3,0,0,2,1
257738816,1,0,0,2,1
256758953,1,0,0,1,1
273861967,1,0,0,0,1
269282201,1,0,0,1,1
272806399,3,0,0,1,1
214362138,2,0,0,2,1
273807889,0,0,0,1,1
274868358,0,0,0,1,1
274391885,1,0,0,1,1
274936131,1,0,0,1,1
271660649,0,0,0,0,1
209750168,1,0,0,1,1
265622316,1,1,0,2,1
274618431,0,0,0,2,1
272542930,0,1,0,0,1
274101761,0,1,0,3,1
271762135,1,0,0,1,1
255477943,1,0,0,2,1
241794851,1,0,0,2,1
274968751,0,1,0,3,1
274946538,0,0,0,2,1
220324901,3,0,0,1,1
219933016,0,0,0,1,1
274251904,3,0,0,0,1
274884609,1,0,0,2,1
274697589,3,0,0,0,0
274884591,0,1,0,3,1
273168113,1,0,0,2,1
274081402,0,0,0,2,1
270171016,1,0,0,1,1
274458597,1,0,0,2,1
260513743,0,1,0,0,1
265728624,3,0,0,1,1
273873274,3,0,0,0,1
274844014,3,0,0,1,1
274747685,1,1,0,4,1
273329654,1,0,0,1,1
274876159,1,0,0,0,1
274063355,0,1,0,2,1
274639774,3,0,0,1,1
240656145,0,1,0,0,1
274440649,1,0,0,2,2
274968528,1,0,0,2,1
272463707,0,0,0,5,1
274406461,1,0,0,2,1
275004298,1,0,0,1,1
274831533,1,0,0,1,1
274849383,0,0,1,2,1
274882970,0,0,0,2,1
274983102,3,0,0,2,1
273853143,1,0,0,4,1
274835571,3,0,0,2,1
274796959,1,0,0,4,1
274865377,1,0,0,1,1
274864442,3,0,0,1,1
271926462,3,0,0,2,1
274884152,1,0,0,2,1
274432021,1,0,0,2,1
274678102,1,0,0,2,1
273838191,1,0,1,0,1
225164716,0,0,0,1,1
274169218,1,0,0,2,1
273726378,3,0,0,2,1
274553479,3,0,0,2,1
274601998,0,0,1,0,1
274886822,0,0,0,2,1
274883126,1,0,0,2,1
274973821,0,0,0,1,0
274884750,1,0,0,2,1
214464611,0,0,1,2,1
270982618,3,0,0,1,1
273433179,1,0,1,2,1
274011956,3,0,0,2,1
274972995,3,0,0,3,2
256231310,1,0,0,2,1
273839898,1,0,0,2,1
273775497,1,0,0,2,1
237900115,1,0,0,2,1
250933522,3,0,0,4,1
273752822,1,0,0,4,1
274745566,1,0,0,1,0
216970781,3,0,0,2,1
273261985,3,0,0,2,1
271052041,1,1,0,2,1
274924469,3,0,0,2,1
269247688,1,0,0,0,1
274890110,1,0,0,2,1
274829802,1,0,1,2,1
273527806,3,0,1,0,1
273760201,1,0,0,0,1
273317251,1,0,1,0,1
273632944,3,0,0,0,1
274397983,1,0,1,4,1
274018792,1,0,0,3,1
273809459,1,0,0,2,1
274642147,1,0,1,0,1
271866113,1,0,0,3,1
273501115,2,0,1,2,1
272783695,1,0,0,0,1
274503095,1,0,1,2,1
274697587,1,0,0,2,0
274654858,1,0,0,1,1
272133523,1,0,0,2,2
274899114,3,0,0,0,1
274036292,1,0,0,2,1
274127004,1,0,0,2,1
274807182,3,0,0,0,1
274882418,3,0,0,2,1
274599317,2,0,0,2,1
266430172,1,0,0,0,1
274720991,1,0,0,0,1
274736930,3,0,0,1,1
274648536,1,0,0,1,1
192112323,1,0,0,2,1
271059253,0,0,0,2,1
242066263,1,1,0,2,0
270846628,3,0,0,2,0
274878019,0,0,0,4,0
271398653,0,0,0,2,1
222905154,0,0,1,1,1
274755656,3,0,0,2,0
274809720,0,0,0,2,1
274903369,3,0,0,0,1
274529405,0,0,0,2,1
274700943,3,0,0,3,1
265069203,1,0,0,2,1
271439201,3,0,0,2,1
197282858,1,0,0,4,1
273077077,1,0,0,3,0
274794320,3,0,0,4,1
274057345,1,0,0,0,1
271914685,1,0,0,2,1
273777932,1,0,0,2,1
274522936,1,0,0,4,1
274413462,1,0,0,2,0
212386280,1,0,0,1,1
274588959,0,0,0,2,1
271830417,1,0,0,4,0
272227628,3,0,0,2,1
260025351,1,0,0,2,1
273331779,1,0,0,2,0
274063557,1,0,0,3,1
271822362,1,0,1,2,1
273059534,0,0,0,2,1
225458069,1,0,0,2,1
267004839,1,0,0,2,1
236719707,1,0,0,2,1
271732107,0,0,0,2,1
267316666,1,0,0,2,1
274945221,1,0,0,3,1
216437846,1,0,0,2,1
273135443,1,0,0,1,0
267409293,3,0,0,2,0
250541177,0,0,0,2,2
274914095,3,0,0,3,1
274252659,3,0,0,2,1
274663576,0,0,0,2,1
274737622,1,0,0,2,1
274354034,1,0,0,3,1
274214837,3,0,0,3,1
274200941,1,0,0,3,0
274824570,0,0,0,2,1
273846913,1,0,1,2,1
199794240,1,0,0,2,1
274936964,1,0,0,0,1
274930966,0,0,0,0,1
274749897,1,0,1,4,1
273338752,1,0,0,1,0
274374882,0,0,0,0,0
273763490,3,0,0,0,1
274101971,0,0,1,1,1
274352589,1,0,0,3,1
274982137,3,0,0,0,1
274643473,1,0,0,2,1
270746174,1,0,0,3,1
274761517,1,0,0,2,1
270463682,1,0,1,0,6
273297641,3,0,0,0,1
274667269,3,0,0,3,1
274577003,3,0,0,2,1
239389812,3,0,0,1,1
274797668,3,0,0,1,1
272309323,3,0,0,2,1
263309983,3,0,0,3,1
274988762,2,0,0,2,1
274005952,3,0,0,0,1
274096057,1,0,1,0,1
274755194,1,0,0,2,1
274942876,1,0,0,0,1
274747358,1,0,0,0,1
274332259,2,0,1,0,1
274789561,3,0,0,0,0
274982142,1,0,0,2,1
267906222,3,0,0,0,1
274438610,1,0,0,0,1
274038310,1,0,0,2,1
273756400,1,0,0,1,1
259766083,0,0,0,2,1
272129355,3,0,0,2,1
274005962,1,0,1,2,1
271446848,0,0,0,1,1
274692289,0,0,0,2,1
274318161,3,0,0,0,1
272565569,1,0,0,0,1
215996784,1,0,0,0,1
274216874,1,0,0,1,1
274990831,3,0,0,0,0
273923825,1,0,0,0,1
273437827,1,0,0,1,1
274979227,1,0,0,0,1
271955089,1,0,0,0,1
261735669,1,0,0,3,1
274810762,0,0,0,2,1
274285924,3,0,0,2,1
274707158,3,0,0,0,1
269179627,1,0,0,3,1
270625490,3,0,1,2,1
267643490,1,1,1,2,1
239631387,3,0,0,3,1
274450790,1,0,0,2,0
274001355,3,0,0,1,6
274216196,3,0,0,0,4
272591173,1,0,0,0,6
274214752,0,0,0,1,1
262503463,2,0,0,0,0
216186464,1,0,0,1,1
273148799,1,0,0,0,1
274270096,1,0,0,2,1
264476933,1,0,0,3,1
194314816,0,0,0,3,1
274859474,1,0,0,1,1
270149105,3,0,0,0,1
273358247,1,0,0,3,1
272518319,3,0,0,0,1
274143473,3,0,0,1,1
273625618,1,0,0,2,1
198781032,0,0,1,2,1
273925400,1,0,0,0,1
190725477,0,0,0,0,1
273862610,1,0,0,0,1
273709639,3,0,0,0,1
274657134,3,0,0,0,1
264276375,0,0,0,2,2
274786374,3,0,0,2,1
274004346,3,0,0,0,1
274994553,0,0,0,1,0
268787397,0,0,0,2,1
162032705,1,0,0,1,1
274379446,3,0,0,1,0
274034315,0,0,0,0,1
274438772,3,0,0,2,1
273719865,1,0,0,2,1
264055689,1,0,0,0,0
273067351,1,0,0,0,1
274733630,1,0,0,2,1
274554002,1,0,0,0,1
274096006,1,0,0,2,1
273938885,3,0,0,0,1
274620310,1,0,0,1,1
274536189,1,0,0,1,1
274656907,3,0,0,1,1
274756718,3,0,0,2,0
273963903,3,0,0,0,6
274523041,1,0,0,2,1
224854771,1,0,0,1,1
274839850,1,0,0,1,1
224419849,0,0,0,0,1
272026762,0,0,0,2,1
273279653,3,0,0,0,1
194401355,3,0,0,2,1
272536382,3,0,0,0,1
239591016,1,0,0,2,1
201965532,0,0,0,2,1
263641407,0,0,0,2,1
273616205,1,0,0,2,1
274619364,3,0,0,3,1
272731718,1,0,0,0,1
267290990,3,0,0,3,1
273664450,1,0,0,0,1
272823971,3,0,0,2,0
271929682,1,0,0,2,1
274441421,0,0,0,2,1
273786021,1,0,0,2,1
271397075,1,0,0,2,1
272466274,1,0,0,2,1
271929264,1,0,0,0,1
215624534,1,0,0,4,2
270412933,1,0,0,0,2
274104632,1,0,0,2,0
273916408,1,0,0,2,2
273672221,0,0,0,2,1
274901056,0,1,0,4,1
265021113,3,0,0,1,1
272772540,2,0,0,4,1
274915639,1,0,0,0,1
272655642,3,0,0,0,1
274902638,3,0,0,4,1
274083464,1,0,0,0,1
274754557,0,0,0,1,1
268870682,1,0,1,3,1
274558880,1,0,0,2,1
274039104,0,0,0,0,0
274096771,1,0,0,3,1
273956267,1,1,1,2,1
274432393,0,0,0,0,1
274844055,0,0,0,1,1
273341316,1,0,0,3,1
269614040,0,1,1,1,1
273960286,3,0,0,0,1
273400198,0,0,1,5,1
274119802,1,1,1,3,1
273501294,1,0,1,0,1
273349026,0,0,0,0,1
274897324,1,0,0,1,1
274849798,1,0,0,2,1
270041061,0,0,0,3,1
274536250,0,0,1,0,1
274845412,1,0,0,0,1
274684655,2,0,0,0,1
273102124,0,0,0,1,1
275004295,0,0,1,0,1
188775357,0,0,0,1,1
274575567,3,0,1,0,1
274779115,0,1,0,2,1
269432872,0,0,0,0,1
272995252,1,0,0,2,1
269281538,3,0,0,2,1
274926854,1,0,0,0,1
274215673,0,0,0,1,1
271026653,3,0,1,1,1
273329427,1,0,0,0,1
273397327,1,1,1,0,2
208555156,0,0,0,2,2
273971015,3,0,1,2,1
273991710,1,0,0,3,2
253788126,3,0,0,2,1
271966623,1,0,0,3,1
272417934,3,1,1,0,2
274026726,1,1,1,4,1
273727830,1,0,1,2,2
273804359,1,0,1,0,1
248315557,0,1,0,0,0
240906938,1,0,0,1,1
161853191,1,0,0,4,1
274946170,2,0,0,0,1
269437126,0,0,0,4,1
274949480,1,0,0,0,1
274551313,1,0,0,1,1
274038578,3,1,0,3,1
274410204,3,0,0,1,1
267748891,0,0,0,0,0
272286859,3,0,0,2,1
274786946,3,0,0,2,1
274824714,1,0,0,0,1
274870863,0,1,0,0,1
274426312,0,0,0,2,1
274835653,0,1,0,0,1
263848594,0,1,0,3,1
273265272,3,0,0,0,1
274042261,3,0,0,0,1
274042609,3,0,0,0,1
274938297,1,0,0,2,1
274583417,2,0,0,0,1
274538525,1,0,0,2,1
274847175,3,1,0,2,1
274091222,1,0,0,2,1
272365863,0,1,0,0,1
273407642,1,1,0,3,1
274338812,3,0,0,0,1
273857867,0,1,0,0,0
270386558,2,1,0,3,1
273598971,0,1,0,4,1
223305061,1,0,0,1,1
274805923,1,1,0,0,0
273812585,1,0,0,2,1
274503068,3,0,0,0,1
227011888,3,1,0,2,1
273815539,3,1,0,0,1
271529624,3,1,0,0,1
227408356,1,1,0,0,2
274845730,0,1,0,3,1
273891832,1,1,0,2,1
274572807,3,0,0,0,1
266018445,0,0,0,0,1
274475506,0,0,0,0,1
268824507,0,0,0,0,1
274049506,0,1,0,0,1
243846897,0,1,0,0,1
274825083,3,0,0,0,1
274018803,0,0,0,1,1
191262893,1,0,0,0,1
198466772,1,0,0,0,1
274296588,3,0,0,2,1
238234632,1,0,0,0,1
270872886,0,0,0,0,1
272890041,0,0,0,3,1
267331582,0,0,0,1,1
273424233,1,0,0,0,1
272424331,1,0,0,2,1
274570905,0,0,0,0,1
273233964,3,0,0,0,0
274876918,3,1,0,3,1
244045783,1,1,0,2,0
272810739,1,1,0,3,1
252226557,1,0,0,2,1
274638869,0,0,0,0,1
274982285,1,0,0,3,0
274855094,1,0,0,1,1
273939347,1,0,0,2,0
273781861,1,0,0,0,0
249974291,1,0,0,3,1
269488176,1,1,0,3,1
273907182,3,1,0,2,0
274488883,1,1,1,2,2
274936016,3,0,0,2,1
272146858,3,0,0,2,1
274763744,2,1,0,2,1
267313699,1,1,0,2,2
274810734,1,0,0,2,1
274597312,1,0,1,1,1
274716746,1,0,1,3,1
266076844,1,1,1,8,1
273532212,3,1,1,0,1
274880640,0,1,0,1,1
267660078,3,1,1,2,2
274223043,1,1,1,0,1
273741934,3,1,0,2,1
272957683,1,1,1,2,2
274543402,0,0,0,1,1
273009007,1,0,0,2,1
274966083,3,0,0,4,1
239396469,0,0,0,2,1
274402217,1,0,0,2,1
273822557,1,0,0,2,1
197778954,1,1,0,1,1
274461352,3,0,0,2,1
275002801,3,0,0,1,1
273948166,1,0,0,2,1
273775700,1,1,0,3,1
273344014,3,0,0,2,1
273786187,0,0,0,2,1
274763178,1,0,0,2,1
260024715,0,0,0,1,1
274968791,3,0,0,2,1
274916481,3,0,0,0,1
274572778,0,0,0,2,1
273806649,1,0,0,1,1
274756060,3,1,0,4,1
274813155,0,0,1,2,1
267997860,1,0,0,2,1
274589039,3,0,0,1,0
274880053,1,0,1,2,1
269495736,3,0,1,2,1
266458045,1,1,1,2,1
274949302,1,0,0,2,1
273088571,1,0,0,2,0
273849782,1,0,0,2,1
272143754,0,0,0,1,1
274652593,3,0,0,2,1
274212115,3,0,0,2,1
274940672,1,0,0,2,1
271956438,1,0,1,2,1
274878762,3,0,0,2,0
274188988,1,0,0,0,1
274896990,3,0,1,2,1
274537866,3,0,1,2,1
272591526,1,0,0,2,1
274146939,3,0,0,1,1
270813320,3,0,1,2,1
274985518,1,0,1,0,1
274429830,3,1,1,3,1
274949438,3,0,1,2,1
195230972,1,0,0,2,1
273352101,1,0,0,0,1
266024768,1,1,0,5,1
274806143,1,0,0,2,1
273441092,3,1,0,2,1
274342757,1,0,0,2,1
207722975,1,0,0,2,1
211792606,0,1,0,2,1
268385214,1,0,1,2,1
273842951,3,1,0,1,1
274330472,1,0,0,1,1
272720833,0,1,0,3,1
274667658,0,1,0,0,1
274940660,0,1,0,2,1
273762021,1,1,0,2,2
273864746,1,0,0,0,1
274655456,1,1,0,2,1
274502227,1,0,0,2,1
268111835,1,0,1,2,1
273380060,1,1,0,2,1
270414064,1,1,0,2,2
273624352,0,1,0,1,1
274934331,3,1,1,2,1
274057199,1,0,0,0,1
272438190,0,1,1,2,1
274352538,0,1,0,2,1
273316830,1,1,0,2,2
273980151,1,1,0,2,1
274192887,1,1,0,2,2
274656244,1,1,1,2,1
272217178,3,1,0,1,1
274924297,3,1,0,0,1
272462514,3,1,0,1,1
274008365,3,1,0,1,2
266168897,1,1,0,4,2
268776885,3,1,0,2,2
274222645,3,0,0,0,1
272884603,2,0,0,1,0
273718338,0,0,0,1,1
274409272,1,0,0,2,1
274394069,1,0,0,2,1
274900091,3,0,0,2,1
209918764,3,0,0,2,1
268870819,0,0,0,2,1
274824881,0,0,0,2,1
274135033,1,0,0,2,1
214417895,3,0,0,0,1
269226137,1,0,0,2,1
261459526,3,0,0,2,1
274357530,1,0,0,2,1
273322662,1,0,0,2,1
163638947,3,0,0,2,1
274729738,0,0,0,2,1
271870599,0,0,0,1,1
274948444,3,0,0,2,0
274765731,1,0,0,1,1
271502027,1,0,0,2,1
273904552,0,0,0,2,1
159060466,0,0,0,1,1
273854885,1,0,1,2,1
274962780,3,0,0,2,0
274766702,1,0,0,2,0
273253962,0,0,0,2,1
274042188,1,0,0,2,1
273190656,1,1,0,2,1
231430107,1,0,0,1,0
157942123,1,0,0,2,1
274716685,3,0,0,1,1
274932430,3,0,0,2,1
196279438,1,0,0,1,1
270072803,1,1,0,3,1
274587187,1,0,0,2,1
268109436,1,0,0,2,1
274758619,0,1,0,2,1
237368287,1,1,0,1,1
272826797,1,1,0,2,0
242516649,3,1,0,2,1
274131889,1,0,0,1,1
153731515,1,1,0,2,1
274921401,1,0,0,3,1
274439114,3,0,0,0,1
274974483,1,0,0,2,1
274472843,1,1,0,2,1
274733810,1,1,0,4,1
270065802,0,1,0,5,1
274045205,1,1,0,2,1
273929957,3,1,0,4,1
274108217,0,0,0,0,1
275004474,3,0,0,2,1
274324149,3,0,0,2,1
255427810,1,0,0,2,1
243805661,1,0,0,3,1
272946413,0,1,0,2,1
